ID1,ID2,writing_year
288,293,1980
212,712,1954
470,1007,2010
304,1469,1998
557,1649,2020
680,1985,1968
16,773,2014
293,1310,2007
310,725,1989
430,1810,1994
659,650,1999
967,766,1950
590,779,1967
687,1880,2020
936,406,1998
36,607,1959
540,140,2002
607,1133,1990
80,384,2019
243,1610,1985
669,1193,1959
777,992,2006
216,430,1964
686,1133,1970
66,1654,1969
80,1323,2012
768,943,2018
131,1554,1985
69,676,1977
955,769,1981
449,897,1952
89,325,2003
385,1141,2014
586,148,1994
548,1842,2001
750,1010,2002
170,435,2007
533,258,1978
381,389,1970
759,1244,2009
771,315,1960
24,1549,1971
96,671,1971
710,830,1971
8,558,1966
42,142,1950
429,551,1952
487,263,1968
392,669,2004
791,903,1965
440,151,2007
460,1069,1950
129,1198,1954
380,551,1981
559,782,1970
399,564,2000
669,159,1980
844,1180,1972
537,205,1994
838,1365,1965
616,269,2016
22,1745,1966
963,84,1970
773,1650,1971
226,1023,1992
978,850,1976
74,1383,1977
535,546,1977
313,1665,2011
320,621,2005
34,264,1965
505,1835,1962
378,333,1956
395,1963,2012
451,323,1960
19,400,2006
977,1830,1965
103,1037,1994
297,1842,1999
858,152,1951
469,865,2002
355,1783,1987
981,488,1993
102,1337,1998
993,1774,1986
945,565,1975
948,82,1995
905,1432,2003
977,783,1984
705,1078,1997
249,44,1999
108,859,1991
171,390,2003
68,1460,1983
403,1679,2012
334,1845,1992
310,1222,1954
520,803,1978
600,1964,1955
961,1943,2018
75,1850,2020
500,565,2010
206,347,1952
133,1037,1955
169,465,1981
141,632,1969
970,1682,1999
782,399,1995
664,1841,1950
743,444,2018
724,165,1980
13,339,2000
247,506,1978
818,1261,2006
861,1860,1977
806,1961,1960
472,624,1955
91,1161,2001
638,1330,2015
829,632,2007
465,584,2018
45,1984,2006
778,815,1975
375,1859,1989
397,157,1993
841,871,1968
161,1112,2012
536,235,1987
486,643,2006
234,1856,2010
838,573,1981
361,648,1975
316,1400,2018
567,753,1992
606,681,2013
277,1408,1960
480,47,1980
927,507,1979
142,1220,2001
400,1515,2007
88,1923,1977
810,861,1972
230,286,2007
645,299,1969
336,941,1993
976,1567,1964
322,1043,2001
874,1519,1987
344,307,2008
527,657,2014
508,415,1992
793,1567,1991
657,1706,2005
760,1161,1960
151,1834,2016
273,777,1967
56,779,1963
73,194,2013
902,1739,1990
463,120,1993
62,1762,1953
652,810,2014
821,353,1960
845,710,1961
239,1129,2001
769,163,1961
65,1013,1959
846,1578,1999
789,1044,1981
660,930,1966
390,1069,1950
413,1696,1962
291,538,1988
344,1596,2005
748,225,2018
846,531,1978
125,771,1959
52,1195,1989
406,1427,1965
8,371,1955
696,708,2002
665,1129,2013
661,1653,1970
599,775,2013
279,1359,1979
561,254,1952
120,777,2004
963,5,2015
619,1427,2019
560,66,2012
957,1422,1991
764,61,2014
62,1775,1996
791,1884,2020
784,713,1953
395,1655,2003
204,138,1993
408,1365,2008
876,1470,2017
604,1011,2013
559,1763,2011
387,488,1989
838,1178,1983
153,846,2002
923,993,1963
668,1935,1951
350,1131,1976
613,13,1966
986,295,2018
525,1886,2012
576,131,1992
65,1147,1987
828,611,1961
67,1193,2007
461,1312,1974
822,537,1975
576,1070,1960
75,1542,1979
167,1545,1983
365,1789,2010
789,1299,1970
424,383,2013
202,1502,2014
257,1438,1962
847,1011,1987
511,1025,1978
170,503,1977
961,1756,2015
629,1017,2003
873,1643,1976
773,1705,1996
842,1310,1999
133,850,1982
976,78,1994
215,1148,2013
951,1482,1961
693,1712,1952
999,964,1969
529,32,2001
855,956,1994
542,496,2008
65,571,1969
32,394,1980
787,1495,1964
312,973,1989
979,1665,2008
210,925,1968
311,748,1970
338,1376,1987
536,866,1960
943,961,1959
153,1330,2006
872,263,1989
526,1841,2007
65,463,2018
89,1574,1984
933,1670,1996
262,1502,1961
119,928,2018
150,278,2020
432,1159,1978
662,1621,1953
572,910,2006
388,1089,1997
75,629,1968
97,122,1996
384,1384,1965
320,1857,1970
674,628,1957
990,376,2016
995,454,2016
530,391,1999
521,571,1987
421,1387,1997
660,1669,1978
214,1057,1997
520,1100,2006
189,1000,1977
624,403,2009
728,231,1961
788,1036,1973
375,638,1994
800,107,1962
77,944,1977
27,1352,1979
156,1991,1964
139,361,1957
947,800,1988
508,1396,1993
217,1220,1963
270,292,1979
356,1527,2020
708,1686,1972
933,1804,1977
532,1460,1993
817,1629,1955
825,1453,1963
802,274,1975
857,1930,1993
225,1165,1972
822,1155,1977
923,1732,1978
138,1691,1977
324,649,1965
599,588,1966
191,1288,2015
681,398,1982
583,1812,1982
175,526,1966
558,1984,1950
470,888,1958
494,13,2018
662,1058,1955
672,285,1998
252,665,1980
155,998,1962
714,696,1992
411,429,1981
662,1997,1981
483,534,1978
388,1694,2009
579,242,2012
233,1820,1955
433,942,1987
390,77,1981
708,652,1961
571,1815,1956
110,437,2009
8,426,2010
770,712,1955
753,1068,1991
641,598,2010
76,789,1978
554,1353,1959
201,1989,1980
867,1584,1987
970,248,1972
80,1204,2004
372,824,1960
102,963,1969
948,1923,1991
203,1769,1986
277,1718,1977
122,1844,1965
292,306,1986
316,663,2010
999,656,2015
64,1610,1975
867,1934,1993
466,1361,1959
860,1931,1993
113,950,1983
803,902,1959
591,723,1969
824,961,1978
395,784,1954
257,325,1955
453,1957,2005
465,1028,1967
418,1182,1959
499,612,1980
497,2000,1999
877,1467,1981
333,1074,2019
741,145,1966
975,312,1966
154,614,2001
472,1418,1953
801,425,1966
295,324,1971
219,743,1979
91,1726,1998
244,507,1999
416,1782,2011
668,17,1971
749,908,1998
635,1826,2013
809,1713,1998
130,378,1972
221,1957,1995
431,1501,1965
947,600,2001
835,1362,2019
577,1555,1994
890,1823,2004
31,1796,1959
688,1837,1971
237,1901,1998
94,1852,1967
684,900,2001
515,862,1998
64,926,1985
153,217,2012
555,1429,1987
887,1673,2014
830,1139,1991
212,43,2005
704,505,2018
366,1907,1952
581,1603,2002
99,102,2001
310,56,1967
263,210,1972
769,607,2002
576,441,2019
383,800,2017
713,446,1983
854,385,1951
482,1745,1991
284,40,1998
519,809,2020
161,1101,2011
758,862,1979
776,1899,1985
363,1501,1974
602,1783,2016
793,1085,2011
270,1044,1990
937,275,1965
436,1979,1952
713,567,2004
35,1406,1962
538,1209,1983
483,1273,2013
204,1858,2011
660,677,1987
708,1620,1978
271,865,1966
899,922,2010
734,626,1982
446,1620,2005
36,1227,1953
20,465,1992
622,1324,2016
567,634,1954
472,1794,1973
950,106,1955
599,1340,1953
294,704,1993
640,1112,2012
206,362,2019
808,696,1964
546,925,1991
11,352,1998
773,1907,1999
150,467,1962
888,396,1985
485,1440,2016
673,242,1987
406,127,2005
994,1317,1969
906,450,1985
500,1748,2007
166,411,1989
358,581,1969
659,1741,1978
888,1335,1981
606,1851,1962
897,108,1974
578,1523,1992
170,237,1984
227,771,1993
249,301,2018
297,1281,1954
211,9,1979
574,1818,2018
522,1628,1950
551,868,1951
100,178,2007
377,715,1959
561,1061,1998
48,1479,2015
108,298,2005
705,288,1974
562,1929,1995
820,238,1995
775,761,1983
513,1515,1961
411,484,1986
278,1123,1963
148,1013,2008
611,774,2014
454,1056,2009
235,1426,1958
338,881,1956
368,235,1972
604,771,1989
203,427,1992
406,261,1992
710,1921,2003
451,1172,1972
551,881,1985
43,1377,1975
165,1074,1975
15,1544,1964
747,941,1951
167,366,1951
308,76,1997
827,412,1977
390,374,1967
433,1010,2019
104,17,1975
130,1238,1979
523,903,1959
43,1498,1952
566,1539,1956
531,764,1960
872,828,1954
10,1321,1954
572,536,1988
252,854,1959
596,1418,2016
453,844,2019
262,81,1959
587,1598,1975
779,1768,1973
414,1118,1952
287,1077,2001
116,1424,1962
625,1301,1979
504,1011,1988
707,845,2006
72,334,1962
576,133,1958
806,595,1985
498,442,1966
656,1819,1992
245,33,1984
821,1886,2019
248,38,1968
26,1157,1955
748,590,1950
357,210,1966
446,1191,1962
804,670,2010
747,136,2015
179,1601,1979
19,1383,1998
342,87,1961
612,1897,1958
734,1594,1955
187,967,2010
334,1660,1979
635,834,1973
432,1966,1957
423,914,2017
80,1743,1967
861,1325,2002
551,1365,2018
62,154,1994
530,259,1995
175,31,1977
836,1497,1965
70,503,2002
397,669,1958
713,609,1966
135,403,2019
852,1707,2011
928,39,1950
661,1910,2014
461,1327,1985
794,719,2012
137,449,2015
450,680,1966
352,108,2000
680,1371,1997
212,1037,2001
467,1492,2010
35,1340,2000
451,501,1999
955,263,2000
15,873,1962
68,699,1968
945,743,2003
776,1954,2006
224,983,1959
659,386,1961
926,501,1996
315,347,1998
779,1205,2010
600,745,1993
658,915,1986
589,1081,1960
162,748,1974
754,394,2000
620,165,1976
403,1628,2001
27,65,1965
312,1446,1974
558,455,1951
53,468,1980
510,155,1960
109,1797,1970
28,640,2015
174,1926,1982
604,1510,1987
898,1728,1966
387,987,1995
127,353,1952
410,1873,2000
671,1914,1953
528,1865,2014
688,1100,2019
932,1689,1986
629,227,1956
823,507,1960
861,762,1987
274,1985,1964
895,346,2020
704,815,1966
124,240,1970
383,171,2011
345,1865,1955
653,1752,2004
478,179,1956
144,828,1975
438,1046,1963
168,1185,1951
66,1403,2016
828,1460,1955
550,469,1951
252,775,1975
240,1475,1959
54,1056,2016
50,1580,1976
146,1813,1990
356,603,2014
763,698,1992
255,1985,2020
814,1683,1984
520,1465,1967
590,1938,2015
266,831,1998
136,721,2007
549,890,1972
884,1109,1959
951,116,1981
366,1183,2006
429,1468,1977
238,1937,2019
642,529,1982
666,886,1994
771,185,2010
253,1242,2015
900,824,2008
951,1284,2003
99,546,1950
714,590,1959
820,1474,1963
524,429,1997
641,1768,1962
940,115,1964
955,881,1989
960,996,2013
325,485,1988
547,1352,1995
108,716,1983
199,80,1968
706,1345,2008
484,249,1987
656,1524,1951
67,1358,2008
179,367,1952
828,547,1986
822,473,1998
285,268,1966
412,80,1984
357,144,2006
969,937,1987
444,32,1962
364,39,1962
515,1669,1964
406,679,1984
896,543,1957
841,607,1993
717,1066,2003
356,858,1982
488,1014,1974
352,150,1971
171,1307,1999
109,429,1990
981,358,2012
372,1068,1959
945,435,1982
270,1020,1955
258,1720,1993
60,1210,2006
970,1431,1998
56,273,1953
770,848,1999
197,1215,2005
828,789,1998
